province,municipality,id,primary,secondary,lat,lng,precise,contact
Southern Leyte,Malitbog,"Malitbog, Southern Leyte",COMELEC Office Malitbog,"Municipal Bldg., Brgy. Taliwa, Malitbog, Southern Leyte 6603",10.16,124.9991671,TRUE,9173170154
Southern Leyte,Padre Burgos,"Padre Burgos, Southern Leyte",COMELEC Office Padre Burgos,"Municipal Bldg., Poblacion, Padre Burgos, Southern Leyte 6602",10.0305246,125.0169925,TRUE,9451274377
Southern Leyte,Pintuyan,"Pintuyan, Southern Leyte",COMELEC Office Pintuyan,"Legislative Bldg., Brgy.Poblacion Ubos, Pintuyan, Southern Leyte 6614.",9.9430369,125.2505381,FALSE,9178780887
Southern Leyte,Saint Bernard,"Saint Bernard, Southern Leyte",COMELEC Office Saint Bernard,"Municipal Bldg., Hilltop Zone, Himatagon, Saint Bernard, Southern Leyte 6616",10.2794548,125.1398086,TRUE,9399262623
Southern Leyte,San Francisco,"San Francisco, Southern Leyte",COMELEC Office San Francisco,"Municipal Bldg., Central, San Francisco, Southern Leyte",10.0606041,125.1604796,TRUE,9067083305
Southern Leyte,San Juan,"San Juan, Southern Leyte",COMELEC Office San Juan,"Old Municipal Building, Rizal Street, San Jose, San Juan, Southern Leyte, 6611",10.2629046,125.1729016,TRUE,9273759245
Southern Leyte,San Ricardo,"San Ricardo, Southern Leyte",COMELEC Office San Ricardo,"Municipal Bldg., Poblacion, San Ricardo, Southern Leyte 6617",9.912436,125.2773167,TRUE,9171159120
Southern Leyte,Silago,"Silago, Southern Leyte",COMELEC Office Silago,"Municipal Bldg., Poblacion District I, Silago, Southern Leyte 6607",10.5285405,125.1623205,TRUE,9174864042
Southern Leyte,Sogod,"Sogod, Southern Leyte",COMELEC Office Sogod,"Municipal Gymnasium, Zone 4, 6606",10.3861109,124.98,TRUE,(053) 5778861
Southern Leyte,Tomas Oppus,"Tomas Oppus, Southern Leyte",COMELEC Office Tomas Oppus,"Municipal Bldg., Bogo (Pob.), Tomas Oppus, Southern Leyte 6605",10.3047824,124.977091,TRUE,9052960655
Sultan Kudarat,Bagumbayan,"Bagumbayan, Sultan Kudarat",COMELEC Office Bagumbayan,"OEO, Bagumbayan, Sultan Kudarat",6.5334125,124.5637805,FALSE,
Sultan Kudarat,Columbio,"Columbio, Sultan Kudarat",COMELEC Office Columbio,"OEO, Columbio, Sultan Kudarat",6.6879356,124.9596077,FALSE,
Sultan Kudarat,Esperanza,"Esperanza, Sultan Kudarat",COMELEC Office Esperanza,"OEO, Esperanza",6.722561,124.5205706,FALSE,
Sultan Kudarat,Isulan,"Isulan, Sultan Kudarat",COMELEC Office Isulan,"PES. Sultan Kudarat Prov, Old Capitol, Isulan, SK",6.6340869,124.5971379,FALSE,
Sultan Kudarat,Kalamansig,"Kalamansig, Sultan Kudarat",COMELEC Office Kalamansig,"OEO, Kalamansig",6.5545839,124.050599,FALSE,
Sultan Kudarat,Lambayong,"Lambayong, Sultan Kudarat",COMELEC Office Lambayong,"OEO, Lambayong",6.7983966,124.6326489,FALSE,
Sultan Kudarat,Lebak,"Lebak, Sultan Kudarat",COMELEC Office Lebak,"OEO, Lebak",6.6336717,124.0657013,FALSE,
Sultan Kudarat,Lutayan,"Lutayan, Sultan Kudarat",COMELEC Office Lutayan,"OEO, Lutayan",6.5597164,124.8581111,FALSE,
Sultan Kudarat,Palimbang,"Palimbang, Sultan Kudarat",COMELEC Office Palimbang,"OEO, Palimbang",6.2102983,124.1883549,FALSE,
Sultan Kudarat,President Quirino,"President Quirino, Sultan Kudarat",COMELEC Office President Quirino,"OEO, Pres. Quirino",6.7002854,124.7381005,FALSE,
Sultan Kudarat,Sen Ninoy Aquino,"Sen Ninoy Aquino, Sultan Kudarat",COMELEC Office Sen Ninoy Aquino,"OEO, Sen. Ninoy Aquino",6.4596414,124.3221058,FALSE,
Sultan Kudarat,Tacurong CIty,"Tacurong CIty, Sultan Kudarat",COMELEC Office Tacurong CIty,"OEO, Bonifacio St., Poblacion, Tacurong City",6.6884368,124.6786576,FALSE,
Sulu,Indanan,"Indanan, Sulu",COMELEC Office Indanan,"Municipal Hall, Poblacion, Indanan, Sulu",5.9728882,120.9702286,TRUE,
Sulu,Jolo,"Jolo, Sulu",COMELEC Office Jolo,"Jolo Municipal Hall Compound, Walled City, Jolo, Sulu",6.0536561,121.0002644,TRUE,
Sulu,Kalingalan Caluang,"Kalingalan Caluang, Sulu",COMELEC Office Kalingalan Caluang,"OEO, CALUANG",5.8833698,121.2637792,FALSE,
Sulu,Lugus,"Lugus, Sulu",COMELEC Office Lugus,"COMELEC Lugus, Paraian Kawayan, Lugus, Sulu",5.7020738,120.8189755,FALSE,
Sulu,Luuk,"Luuk, Sulu",COMELEC Office Luuk,"OEO, LUUK",5.9669431,121.3128353,FALSE,
Sulu,Maimbung,"Maimbung, Sulu",COMELEC Office Maimbung,"Municipal Hall, Maimbung (Poblacion), Sulu",5.9554387,121.0171515,TRUE,
Sulu,Old Panamao,"Old Panamao, Sulu",COMELEC Office Old Panamao,"Old Panamao, Seit Lake Poblacion, Panamao, Sulu",5.9818846,121.2140628,FALSE,
Sulu,Omar,"Omar, Sulu",COMELEC Office Omar,"Omar, Municipal Ha;;, LahingLahing, Poblacion, Omar, Sulu",6.0097573,121.3846272,TRUE,
Sulu,Pandami,"Pandami, Sulu",COMELEC Office Pandami,"Brgy, Hambilan Building, (beside Pandami PNP), Pandami, Sulu",5.5425433,120.8017937,FALSE,
Sulu,Panglima Estino,"Panglima Estino, Sulu",COMELEC Office Panglima Estino,"OEO, PANGLIMA ESTINO",5.9569779,121.1958214,FALSE,
Sulu,Pangutaran,"Pangutaran, Sulu",COMELEC Office Pangutaran,"Municipan hall, Poblacion, Barangay Simbahan, Pangutaran, Sulu",6.3041267,120.5718076,TRUE,
Sulu,Parang,"Parang, Sulu",COMELEC Office Parang,"Municipal Hall, Poblacion, Parang, Sulu",5.9138656,120.9069555,TRUE,
Sulu,Pata,"Pata, Sulu",COMELEC Office Pata,"Municipal Hall, Saimbangon, Pata, Sulu",5.8424258,121.1485838,TRUE,
Sulu,Patikul,"Patikul, Sulu",COMELEC Office Patikul,"COMELEC New Building, Taglibi, Patikul, Sulu",6.0886509,121.1070509,FALSE,6.39E+11
Sulu,Siasi,"Siasi, Sulu",COMELEC Office Siasi,"OEO, SIASI",5.5464567,120.8159233,FALSE,
Sulu,Talipao,"Talipao, Sulu",COMELEC Office Talipao,"Municipal Hall, Building, Bilaan (Poblacion), Talipao, Sulu",5.9762265,121.1146071,TRUE,
Sulu,Tapul,"Tapul, Sulu",COMELEC Office Tapul,"Municipal Hall, Poblacion Kalang, Tapul, Sulu",5.7051707,120.8818507,TRUE,
Sulu,Tongkil,"Tongkil, Sulu",COMELEC Office Tongkil,"Banguingui Municipal Hall, Luuk Poblacion, Tongkil (Banguingui), Sulu",6.0710519,121.7848726,TRUE,
Surigao Del Norte,ALEGRIA,"ALEGRIA, Surigao Del Norte",COMELEC Office ALEGRIA,"Municipal Compound, Purok 1, Brgy. Gamuton, Alegria, Surigao del Norte",9.4642197,125.576103,TRUE,
Surigao Del Norte,BACUAG,"BACUAG, Surigao Del Norte",COMELEC Office BACUAG,"Right side of Municipal Stage, Ordona St., Brgy. Poblacion, Bacuag, Surigao del Norte",9.6084227,125.6382344,TRUE,
Surigao Del Norte,BURGOS,"BURGOS, Surigao Del Norte",COMELEC Office BURGOS,"Ground Floor, Municipal Building, Brgy. Poblacion 1, Burgos, Surigao del Norte",10.0181311,126.0742822,TRUE,
Surigao Del Norte,CLAVER,"CLAVER, Surigao Del Norte",COMELEC Office CLAVER,"Ground Floor, Municipal Building, Brgy. Tayaga, Claver, Surigao del Norte",9.5730277,125.7326841,TRUE,
Surigao Del Norte,DAPA,"DAPA, Surigao Del Norte",COMELEC Office DAPA,"Municipal Compound, Brgy. 6, Dapa, Surigao del Norte",9.7569104,126.051588,TRUE,
Surigao Del Norte,DEL CARMEN,"DEL CARMEN, Surigao Del Norte",COMELEC Office DEL CARMEN,"Ground Floor, Municipal Hall Bldg., Km.2, Del Carmen, Surigao del Norte",9.8687641,125.9705006,TRUE,
Surigao Del Norte,General Luna,"General Luna, Surigao Del Norte",COMELEC Office General Luna,"2nd Floor, Municipal Building, Brgy. Poblacion I, General Luna, Surigao del Norte",9.7825056,126.1565535,TRUE,
Surigao Del Norte,GIGAQUIT,"GIGAQUIT, Surigao Del Norte",COMELEC Office GIGAQUIT,"2nd Floor, Legislative Bldg., Brgy. Ipil, Gigaquit, Surigao del Norte",9.5958188,125.697637,FALSE,
Surigao Del Norte,MAINIT,"MAINIT, Surigao Del Norte",COMELEC Office MAINIT,"Ground Floor, Municipal Hall Compound, Rizal St., Brgy. Magsaysay, Mainit, Surigao del Norte",9.537827,125.5225869,TRUE,
Surigao Del Norte,MALIMONO,"MALIMONO, Surigao Del Norte",COMELEC Office MALIMONO,"Ground Floor, Municipal Building, Poblacion Brgy. San Isidro, Malimono, Surigao del Norte",9.6182968,125.401648,TRUE,
Surigao Del Norte,PILAR,"PILAR, Surigao Del Norte",COMELEC Office PILAR,"2nd Floor, Municipal Hall, Brgy. Centro, Pilar, Surigao del Norte",9.8638279,126.100284,TRUE,
Surigao Del Norte,PLACER,"PLACER, Surigao Del Norte",COMELEC Office PLACER,"Ground Floor, Municipal Building, Brgy. Central, Placer, Surigao del Norte",9.6573961,125.6015055,TRUE,
Surigao Del Norte,SAN BENITO,"SAN BENITO, Surigao Del Norte",COMELEC Office SAN BENITO,"Ground Floor, Municipal Farmer's Training Center Building, Brgy. Sta. Cruz, San Benito, Surigao del Norte",9.9578206,126.0067116,TRUE,
Surigao Del Norte,SAN FRANCISCO,"SAN FRANCISCO, Surigao Del Norte",COMELEC Office SAN FRANCISCO,"Municipal Ground Near Municipal Bldg., Purok Mauswagon, Brgy. Poblacion, San Francisco, Surigao del Norte",9.7779025,125.4239701,TRUE,
Surigao Del Norte,SAN ISIDRO,"SAN ISIDRO, Surigao Del Norte",COMELEC Office SAN ISIDRO,"Ground Floor, Municipal Hall, Brgy. Del Carmen, San Isidro, Surigao del Norte",9.9365296,126.0869689,TRUE,
Surigao Del Norte,Santa Monica,"Santa Monica, Surigao Del Norte",COMELEC Office Santa Monica,"Ground Floor Municipal Building, Brgy. T. Arlan, Sta. Monica, Surigao del Norte",10.0188427,126.0364378,TRUE,
Surigao Del Norte,SISON,"SISON, Surigao Del Norte",COMELEC Office SISON,"Ground Floor, Municipal Hall Building, Brgy. San Pedro (Pob.), Sison, Surigao del Norte",9.6589559,125.5269216,TRUE,
Surigao Del Norte,SOCORRO,"SOCORRO, Surigao Del Norte",COMELEC Office SOCORRO,"Ground Floor, Legislative Building  Annex, Burgos St., Brgy. Navarro, Socorro, Surigao del Norte",9.6183104,125.9650671,FALSE,
Surigao Del Norte,SURIGAO CITY,"SURIGAO CITY, Surigao Del Norte",COMELEC Office SURIGAO CITY,"2nd Floor, Integrated Bus & Jeepney Terminal Bldg., Km.4 Brgy. Luna, Surigao City, Surigao del Norte",9.7905543,125.493335,FALSE,
Surigao Del Norte,Tagana An,"Tagana An, Surigao Del Norte",COMELEC Office Tagana An,"Ground Floor, MDRR Building, Brgy. Azucena, Taganaan, Surigao del Norte",9.6973759,125.5826923,FALSE,
Surigao Del Norte,TUBOD,"TUBOD, Surigao Del Norte",COMELEC Office TUBOD,"Left Side of Municipal Gym, Brgy. Poblacion, Tubod, Surigao del Norte",9.5551416,125.5696945,TRUE,
Surigao Del Sur,BAROBO,"BAROBO, Surigao Del Sur",COMELEC Office BAROBO,"Barangay Poblacion, Barobo, Surigao del Sur",8.5365118,126.1206907,FALSE,
Surigao Del Sur,BAYABAS,"BAYABAS, Surigao Del Sur",COMELEC Office BAYABAS,"Municipal Hall, Balete, Bayabas, Surigao del Sur",8.9674102,126.2828165,TRUE,
Surigao Del Sur,BISLIG CITY,"BISLIG CITY, Surigao Del Sur",COMELEC Office BISLIG CITY,"P. Lindo St., Barangay Mangagoy, Bislig City, Surigao del Sur",8.215681,126.3182578,FALSE,
Surigao Del Sur,CAGWAIT,"CAGWAIT, Surigao Del Sur",COMELEC Office CAGWAIT,"Barangay Poblacion, Cagwait, Surigao del Sur",8.9182742,126.2982546,FALSE,
Surigao Del Sur,CANTILAN,"CANTILAN, Surigao Del Sur",COMELEC Office CANTILAN,"Municipal Gym Bldg., Herrera St. Brgy., Magosilom, Cantilan, Surigao del Sur",9.3348914,125.9757016,TRUE,
Surigao Del Sur,CARMEN,"CARMEN, Surigao Del Sur",COMELEC Office CARMEN,"Municipal Building, Poblacion, Carmen, Surigao del Sur",9.230898,126.015255,TRUE,
Surigao Del Sur,CARRASCAL,"CARRASCAL, Surigao Del Sur",COMELEC Office CARRASCAL,"Annex Bldg., Trugillo, Carrascal, Surigao del Sur",9.3688403,125.9495398,FALSE,
Surigao Del Sur,CORTES,"CORTES, Surigao Del Sur",COMELEC Office CORTES,"Municipal Gym, Cortes, Surigao del Sur",9.276018,126.1901524,TRUE,
Surigao Del Sur,HINATUAN,"HINATUAN, Surigao Del Sur",COMELEC Office HINATUAN,"Municipal Compound, Purok 2, Benigno Aguino, Hinatuan, Surigao del Sur",8.3656147,126.3358067,TRUE,
Surigao Del Sur,LANUZA,"LANUZA, Surigao Del Sur",COMELEC Office LANUZA,"Brgy. Zone II, Lanuza, Surigao del Sur",9.233675,126.0603779,FALSE,
Surigao Del Sur,LIANGA,"LIANGA, Surigao Del Sur",COMELEC Office LIANGA,"Municipal Hall, Poblacion, Lianga, Surigao del Sur",8.6318271,126.0940881,TRUE,
Surigao Del Sur,LINGIG,"LINGIG, Surigao Del Sur",COMELEC Office LINGIG,"Purok 2, Poblacion, Lingig, Surigao del Sur",8.0383384,126.4122956,FALSE,
Surigao Del Sur,MADRID,"MADRID, Surigao Del Sur",COMELEC Office MADRID,"Barangay Linibonan, Madrid, Surigao del Sur",9.2617815,125.9637534,FALSE,
Surigao Del Sur,MARIHATAG,"MARIHATAG, Surigao Del Sur",COMELEC Office MARIHATAG,"Barangay Poblacion, Marihatag, Surigao del Sur",8.8005575,126.2985386,FALSE,
Surigao Del Sur,SAN AGUSTIN,"SAN AGUSTIN, Surigao Del Sur",COMELEC Office SAN AGUSTIN,"Barangay Poblacion, San Agustin, Surigao del Sur",8.7432343,126.2212765,FALSE,
Surigao Del Sur,SAN MIGUEL,"SAN MIGUEL, Surigao Del Sur",COMELEC Office SAN MIGUEL,"Municipal Building, Tina, San Miguel, Surigao del Sur",8.932061,126.038559,TRUE,
Surigao Del Sur,TAGBINA,"TAGBINA, Surigao Del Sur",COMELEC Office TAGBINA,"Municipal Gym, tagbina, Surigao del Sur",8.4573568,126.1590719,TRUE,
Surigao Del Sur,Tago,"Tago, Surigao Del Sur",COMELEC Office Tago,"Annex Bldg., Purisima, Tago, Surigao del Sur",9.0194997,126.2331544,FALSE,
Surigao Del Sur,TANDAG CITY,"TANDAG CITY, Surigao Del Sur",COMELEC Office TANDAG CITY,"Old City Hall Building, Brgy. Bongtud, Tandag City, Surigao del Sur",9.0799833,126.1974606,TRUE,
Tarlac,Anao,"Anao, Tarlac",COMELEC Office Anao,"Municipal Building, Poblacion, Anao, Tarlac",15.7262024,120.62181,TRUE,(045) 6061307
Tarlac,Camiling,"Camiling, Tarlac",COMELEC Office Camiling,"Municipal Compound, Poblacion H, Camiling, Tarlac",15.686378,120.4146772,TRUE,(045) 628 2195
Tarlac,Capas,"Capas, Tarlac",COMELEC Office Capas,"Municipal Compound, Sto Domingo II, Capas, Tarlac",15.336112,120.5899089,TRUE,(045) 491 8358
Tarlac,Concepcion,"Concepcion, Tarlac",COMELEC Office Concepcion,"Col. Jesus R. Lapus Memorial Sports Complex, San Nicolas Poblacion, Concepcion, Tarlac",15.3248528,120.6553857,FALSE,9502555554
Tarlac,Floridablanca,"Floridablanca, Tarlac",COMELEC Office Floridablanca,"Municipal Compound, Anupul, Bamban, Tarlac",15.2733238,120.5672692,TRUE,(045) 491 8200
Tarlac,Gerona,"Gerona, Tarlac",COMELEC Office Gerona,"Municipal Building, Poblacion 3, Gerona, Tarlac",15.6069315,120.5985733,TRUE,(045) 491 8379
Tarlac,La Paz,"La Paz, Tarlac",COMELEC Office La Paz,"Municipal Compound, San Roque, La Paz, Tarlac",15.4411139,120.7288994,TRUE,(045) 606 3441
Tarlac,Mayantoc,"Mayantoc, Tarlac",COMELEC Office Mayantoc,"Municipal Building, Poblacion Sur, Mayantoc, Tarlac",15.6188208,120.3781384,TRUE,(045) 628 1122
Tarlac,Moncada,"Moncada, Tarlac",COMELEC Office Moncada,"Municipal Building, Poblacion 1, Moncada, Tarlac",15.7336884,120.5726987,TRUE,(045) 606 1312
Tarlac,Paniqui,"Paniqui, Tarlac",COMELEC Office Paniqui,"Municipal Compound, Poblacion Sur, Paniqui, Tarlac",15.6686544,120.5858177,TRUE,(045) 491 8428
Tarlac,Pura,"Pura, Tarlac",COMELEC Office Pura,"Municipal Building, Poblacion 2, Pura, Tarlac",15.6236937,120.6469386,TRUE,(045) 606 1306
Tarlac,Ramos,"Ramos, Tarlac",COMELEC Office Ramos,"Municipal Compound, Poblacion Center, Ramos, Tarlac",15.6658597,120.6397227,TRUE,(045) 491 8389
Tarlac,San Clemente,"San Clemente, Tarlac",COMELEC Office San Clemente,"Municipal Building, Poblacion Norte, San Clemente, Tarlac",15.7121894,120.3602164,TRUE,(045) 628 2203
Tarlac,San Jose,"San Jose, Tarlac",COMELEC Office San Jose,"Municipal Building, Villa Aglipay, San Jose, Tarlac",15.457881,120.4683344,TRUE,9272366129
Tarlac,San Manuel,"San Manuel, Tarlac",COMELEC Office San Manuel,"Municipal Compound, Poblacion, San Manuel, Tarlac",15.798953,120.6068291,TRUE,(045) 606 1315
Tarlac,Santa Ignacia,"Santa Ignacia, Tarlac",COMELEC Office Santa Ignacia,"Municiapl Compound, Poblacion West, Santa Ignacia, Tarlac",15.6161567,120.4359327,TRUE,(045) 606 1341
Tarlac,Tarlac City,"Tarlac City, Tarlac",COMELEC Office Tarlac City,"Tarlac City Hall, Ligtasan, Tarlac City",15.485997,120.589556,TRUE,(045) 925 7618
Tarlac,Victoria,"Victoria, Tarlac",COMELEC Office Victoria,"Municipal Compound, San Gavino Poblacion, Tarlac",15.5770813,120.6812475,TRUE,9652680600
Tawi-Tawi,Bongao,"Bongao, Tawi-Tawi",COMELEC Office Bongao,"COMELEC Building, Capitol Hills, Tubig Boh, Bongao, Tawitawi",5.0289741,119.7713119,FALSE,
Tawi-Tawi,Languyan,"Languyan, Tawi-Tawi",COMELEC Office Languyan,"OEO, DARUL AKRAM, LANGUYAN",5.2674452,120.0778932,FALSE,
Tawi-Tawi,Panglima Sugala,"Panglima Sugala, Tawi-Tawi",COMELEC Office Panglima Sugala,"OEO, BALIMBING, PANGLIMA SUGALA",5.0722433,119.8842215,FALSE,
Tawi-Tawi,Sapa Sapa,"Sapa Sapa, Tawi-Tawi",COMELEC Office Sapa Sapa,"OEO, POBLACION, SAPASAPA",5.0901662,120.2733204,FALSE,
Tawi-Tawi,Sibutu,"Sibutu, Tawi-Tawi",COMELEC Office Sibutu,"Sibutu Municipal Hall, Hji Imam Bidin, Sibutu, TawiTawi",4.8431743,119.4566174,TRUE,
Tawi-Tawi,Simunul,"Simunul, Tawi-Tawi",COMELEC Office Simunul,"OEO, TOUNDA PANGASINAN, SIMUNUL",4.9189585,119.7913254,FALSE,
Tawi-Tawi,Sitangkai,"Sitangkai, Tawi-Tawi",COMELEC Office Sitangkai,"Sitangkai Municipal Hall, Barangay Datu Baguinda Puti, Sitangkai, Tawitawi",4.6622692,119.3940461,TRUE,
Tawi-Tawi,South Ubian,"South Ubian, Tawi-Tawi",COMELEC Office South Ubian,"OEO, TABAWAN, SOUTH UBIAN",5.1873927,120.4955419,FALSE,
Tawi-Tawi,Tandubas,"Tandubas, Tawi-Tawi",COMELEC Office Tandubas,"OEO, SILANTUP, TANDUBAS",5.1349924,120.3460023,FALSE,
Zambales,Botolan,"Botolan, Zambales",COMELEC Office Botolan,"National Rd., Brgy. Tampo, 2nd flr. Municipal Bldg. Botolan, Zambales",15.2889971,120.0247358,TRUE,047 811 1379/ 0998 409 1348
Zambales,Cabangan,"Cabangan, Zambales",COMELEC Office Cabangan,"Ground floor, Annex Building Municipality of Cabangan Brgy. Dolores Cabangan, Zambales",15.1589463,120.0554631,TRUE,047 602 2336/ 0930 366 4512
Zambales,Candelaria,"Candelaria, Zambales",COMELEC Office Candelaria,"3rd floor, Municipal Building, Brgy. Poblacion, Candelaria, Zambales.",15.6271167,119.9291451,TRUE,047 602 2980/ 09175095809
Zambales,Castillejos,"Castillejos, Zambales",COMELEC Office Castillejos,"Ground Floor PRESIDENT RAMON MAGSAYSAY STATE UNIVERSITY (PRMSU) COMPOUND BRGY. SAN ROQUE, CASTILLEJOS, ZAMBALES",14.930297,120.2050356,FALSE,09282354717/ 09462028118
Zambales,Iba,"Iba, Zambales",COMELEC Office Iba,"Comelec office 2nd floor LGU building, Zone 4 , Iba Zambales",15.3264614,119.9801043,FALSE,0948 506 1228
Zambales,Masinloc,"Masinloc, Zambales",COMELEC Office Masinloc,"National Rd., Brgy. Inhobol, 1st flr. Municipal Bldg. Masinloc, Zambales",15.5379977,119.9516897,TRUE,047 811 1381
Zambales,Olongapo City,"Olongapo City, Zambales",COMELEC Office Olongapo City,"COMELEC OFFICE 2ND FLR City HALL BLDG, BRGY West Bajac Bajac, Rizal Avenue, Olongapo City, ZAMBALES",14.8314675,120.2835205,TRUE,0476027382/09052656760
Zambales,Palauig,"Palauig, Zambales",COMELEC Office Palauig,"National Rd., Brgy. West (Pob), 2nd flr. Mun. Bldg. Palauig, Zambales",15.4327728,119.9045061,TRUE,0961 5099 470/ 0998 9515 044/ 0908 9717 755
Zambales,San Antonio,"San Antonio, Zambales",COMELEC Office San Antonio,"Comelec office 1st floor Ramon Magsaysay bldg. Municipal Hall, Brgy Rizal, San Antonio, Zambales",14.9488214,120.0889405,TRUE,047 602 2278/ 09618234684
Zambales,San Felipe,"San Felipe, Zambales",COMELEC Office San Felipe,"COMELEC OFFICE, Ground Floor, Computer Center Bldg., Municipal Hall Compound, Brgy. Feria, San Felipe, Zambales",15.0610588,120.0702767,TRUE,047 6022283 / 09982108600
Zambales,San Marcelino,"San Marcelino, Zambales",COMELEC Office San Marcelino,COMELEC OFFICE 2ND FLR MUNICIPAL HALL BLDG BRGY CENTRAL SAN MARCELINO ZAMBALES,14.97381,120.1562867,TRUE,047 602 2287/ 09504806130/ 09508564171
Zambales,San Narciso,"San Narciso, Zambales",COMELEC Office San Narciso,"3rd floor, Mun. Hall Building, Brgy. Libertad, San Narciso, Zambales",15.0149756,120.0789996,TRUE,047 602 2291 / 0932 907 3095
Zambales,Santa Cruz,"Santa Cruz, Zambales",COMELEC Office Santa Cruz,"COMELEC OFFICE 2nd Floor Municipal Hall Bldg. Poblacion South , Sta Cruz, Zambales",15.7626076,119.910005,TRUE,O9189398599
Zambales,Subic,"Subic, Zambales",COMELEC Office Subic,"National Rd., Ground Floor Mun. Bldg. Brgy. BaracaCamachile, Subic, Zambales",14.8774796,120.2344695,TRUE,047 232 2519/ 0949 828 2544/ 0908 980 1621
Zamboanga Del Norte,Bacungan,"Bacungan, Zamboanga Del Norte",COMELEC Office Bacungan,"Municipal Hall Compound, Brgy. Poblacion, Leon Postigo, ZN 7226",8.152577,122.9255437,TRUE,9177772879
Zamboanga Del Norte,BALIGUIAN,"BALIGUIAN, Zamboanga Del Norte",COMELEC Office BALIGUIAN,"Ground floor Municipal Gymnasium, Poblacion Baliguian, ZN 7123",7.8097453,122.1451356,TRUE,9771439756
Zamboanga Del Norte,DAPITAN CITY,"DAPITAN CITY, Zamboanga Del Norte",COMELEC Office DAPITAN CITY,"New Government Center, Brgy. Dawo, Dapitan City 7101",8.6549449,123.4243754,FALSE,9177220544
Zamboanga Del Norte,DIPOLOG CITY,"DIPOLOG CITY, Zamboanga Del Norte",COMELEC Office DIPOLOG CITY,"Commercial Bldg., Corazon C. Aquino Hospital (CCAH) Compound, Osmena St., Biasong, Dipolog City 7100",8.5864062,123.3449371,FALSE,9472517275
Zamboanga Del Norte,GODOD,"GODOD, Zamboanga Del Norte",COMELEC Office GODOD,"Municipal Hall Bldg., Poblacion, Godod, Z.N. 7126",8.0018643,122.8440746,TRUE,9171156725
Zamboanga Del Norte,GUTALAC,"GUTALAC, Zamboanga Del Norte",COMELEC Office GUTALAC,"Near Gutalac Gymnasium, Brgy. Poblacion, Gutalac ZN 7118",7.9853447,122.4060209,FALSE,9465897521
Zamboanga Del Norte,JOSE DALMAN,"JOSE DALMAN, Zamboanga Del Norte",COMELEC Office JOSE DALMAN,"Municipal Bldg., Jose Dalman, ZN 7111",8.4412535,123.0229487,TRUE,9972218716
Zamboanga Del Norte,KALAWIT,"KALAWIT, Zamboanga Del Norte",COMELEC Office KALAWIT,"Library Building, Poblacion Kalawit, ZN 7124",7.9064472,122.5256202,FALSE,09334665528/09532401170
Zamboanga Del Norte,KATIPUNAN,"KATIPUNAN, Zamboanga Del Norte",COMELEC Office KATIPUNAN,"Municipal Hall Bldg., Poblacion, Katipunan, Z.N. 7109",8.5124998,123.2846423,TRUE,9089920249
Zamboanga Del Norte,LA LIBERTAD,"LA LIBERTAD, Zamboanga Del Norte",COMELEC Office LA LIBERTAD,"Old Municipal Hall Bldg., Poblacion, La Libertad, Z.N. 7119",8.4685946,123.5257405,TRUE,09383674560 / 09458307096
Zamboanga Del Norte,LABASON,"LABASON, Zamboanga Del Norte",COMELEC Office LABASON,"Brgy. Imelda, Near PNP & Rural Health Unit, Labason, ZN 7117",8.064547,122.5244826,FALSE,9550155647
Zamboanga Del Norte,LILOY,"LILOY, Zamboanga Del Norte",COMELEC Office LILOY,"Liloy Gym, Fatima, Liloy, ZN 7115",8.123448,122.6793485,FALSE,09151986945 / 09213184871
Zamboanga Del Norte,MANUKAN,"MANUKAN, Zamboanga Del Norte",COMELEC Office MANUKAN,"Municipal Bldg., LGU Compund near Police Station, Manukan, ZN 7110",8.5157792,123.0942844,TRUE,09778078130/ 09120286139
